,artist_name,popularity,track_id,track_name,uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1296,Giuseppe Ottaviani,19,7eK92LLGeimk7P8kKjKf14,Morpheus,spotify:artist:5B9q1NRokzWYB7nSgnlHyv,0.000519,0.522,220124,0.789,0.796,10,0.118,-10.711,0,0.0534,138.026,4,0.492
1297,YoungBoy Never Broke Again,66,1jWHtG4UXwH7JkEGY559Pa,Drug Addiction,spotify:artist:7wlFDEWiM5OoIAt8RSli8b,0.47,0.819,164650,0.738,0.0,1,0.117,-5.159,0,0.186,139.957,4,0.676
1298,GRIFE,21,3Sqg12vvtpL1F3dwyrJi0v,Life's Not a Contest,spotify:artist:0peVkBhumiuUyxMqc9EGUR,3.48e-05,0.77,435032,0.916,0.818,10,0.169,-9.272,0,0.0433,121.01,4,0.0691
1299,Eminem,72,08ir631EiCA7xIms7JDp15,Book of Rhymes (feat. DJ Premier),spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.264,0.846,289915,0.758,0.0,1,0.0874,-5.364,1,0.279,134.324,4,0.47
1300,David Forbes,19,5OzOpM3VXT93HChfPaerb1,Splice,spotify:artist:3kwdB3aUfg0uneHczX2vTG,0.0015,0.448,202286,0.996,0.921,7,0.66,-4.187,1,0.0934,140.006,4,0.0399
1301,Matt Stell,67,1R65hpDEf3BiYRmdaa7roQ,Better Than That,spotify:artist:7EekKnlf2HwNaLLpL9Cpgy,0.00542,0.469,198733,0.88,0.000125,9,0.123,-3.373,0,0.0719,157.99,4,0.583
1302,Giuseppe Ottaviani,18,6QdN5xl9f4IjuxRvNXunIR,Till We Meet Again,spotify:artist:5B9q1NRokzWYB7nSgnlHyv,0.000186,0.405,223704,0.944,0.891,9,0.366,-9.108,1,0.0453,137.992,4,0.536
1303,Surfaces,71,5Pgq1Gfeth2CuUhyCXwlfC,Take It Easy,spotify:artist:4ETSs924pXMzjIeD6E9b4u,0.236,0.765,212850,0.689,7.39e-06,6,0.114,-5.616,1,0.0456,144.958,4,0.497
1304,Allen Watts,20,2ulxuuWz8EwZ7Vd9uE9cip,The Phuture,spotify:artist:04FzGJxkYQ7zIRoCLQzLqR,0.00246,0.476,223939,0.989,0.91,1,0.316,-4.598,1,0.178,138.013,4,0.239
1305,Still Woozy,70,3hARuUtzTdUuWH1KiLJlSf,Window,spotify:artist:4iMO20EPodreIaEl8qW66y,0.436,0.714,139293,0.483,2.3e-05,4,0.28,-9.378,0,0.195,91.025,4,0.67
1306,Giuseppe Ottaviani,19,2cpYizCwU9L8zGHt9xWxmE,Only A Heartbeat Away,spotify:artist:5B9q1NRokzWYB7nSgnlHyv,0.000521,0.552,227989,0.901,0.163,1,0.237,-9.54,1,0.0589,137.963,4,0.12
1307,Kid Cudi,68,7f2voPcnDEAzX4yB8SLnU2,Lord I Know,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,0.583,0.613,212040,0.572,0.295,0,0.102,-9.6,1,0.157,180.061,4,0.0389
1308,Cosmic Gate,19,2MQaHe7n1QRnmUFT9mQu6J,The Launch,spotify:artist:6ySxYu68zTsO5ghsThpGtS,0.0168,0.52,233998,0.942,0.834,1,0.387,-6.706,1,0.0775,128.061,4,0.163
1309,BeatKing,69,2Xoc4gqPbBa3QHKpBLJ5l8,Then Leave (feat. Queendome Come),spotify:artist:5L8p9kDnX2cgoI8VLUL2p4,0.0656,0.912,151520,0.568,0.000105,2,0.0521,-6.107,1,0.476,140.968,4,0.491
1310,Jorma Kaukonen,6,0dskvZGI1LOeuklVVr7t9h,Too Many Years - Live - Show 1,spotify:artist:55CXG5KDJpRYwBopfYAJHa,0.86,0.447,345942,0.344,0.108,9,0.974,-18.476,1,0.0612,100.575,4,0.638
1311,Joji,72,2hfoyc7ve6xM4ZEiNIiU1B,Gimme Love,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,0.696,0.482,214558,0.631,0.0242,5,0.209,-6.917,1,0.0986,126.576,3,0.0743
1312,Ryuji Imaichi,14,5gNviv8Q1Va1AQZW3xImSP,Church by the sea,spotify:artist:70OLJdY31J0j1JgNcLsvSc,0.515,0.527,286560,0.5,0.0,1,0.105,-7.466,1,0.0315,119.888,4,0.411
1313,Dixie D’Amelio,76,4eHceQL93Re1ZiaY7kRZ7F,One Whole Day (feat. Wiz Khalifa),spotify:artist:3DKkhRCGOG4e8IUPYFPfWs,0.038,0.64,176854,0.863,0.0,5,0.294,-4.002,1,0.0322,81.003,4,0.725
1314,Ryuji Imaichi,14,0nHaxQssK5DZm8R17Ri7Fh,THROWBACK,spotify:artist:70OLJdY31J0j1JgNcLsvSc,0.0451,0.625,188507,0.922,0.0,5,0.732,-3.464,1,0.0761,104.884,4,0.844
1315,Justin Quiles,84,4C6BlqqMwjFzOXzqpTeoWR,Ponte Pa' Mi,spotify:artist:14zUHaJZo1mnYtn6IBRaRP,0.0581,0.878,202373,0.713,0.0,5,0.0822,-4.566,0,0.0948,92.028,4,0.615
1316,Paul van Dyk,13,0c1FT3hOBGLgGARDY8fHBg,Awakening (FYHYM2020),spotify:artist:7wU1naftD3lNq7rNsiDvOR,2.97e-06,0.318,55625,0.999,0.966,2,0.338,-6.139,1,0.0778,138.049,4,0.613
1317,Kenndog,70,5lNsNowjCKqgafSWE7Ie2Z,Drip Like ME,spotify:artist:2NLseG7xyv3fHY5U8AUntx,0.0973,0.956,140063,0.578,0.0,0,0.0803,-9.546,0,0.231,103.981,4,0.555
1318,Davey Asprey,13,0BJexGYSNOh4JON5dhtYko,Oblivion (FYHYM2020),spotify:artist:7luLRXGBygBN8vUO8T9uHf,6.65e-05,0.379,55687,0.975,0.749,2,0.504,-6.67,1,0.25,137.936,4,0.193
1319,The Kid LAROI,71,2DsdZx34mT4jVtnPk1eoFM,NEED YOU MOST (So Sick),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,0.0681,0.63,135227,0.707,0.0,5,0.284,-3.632,1,0.0508,86.849,4,0.285
1320,Ben Gold,12,5gQoAOT9pAA60NZOE1glW8,Starstruck (FYHYM2020),spotify:artist:4DXcK8M3bJkCFfhHIkudyL,2.38e-06,0.388,41750,0.995,0.806,8,0.377,-6.61,0,0.0936,138.003,4,0.488
1321,TOMORROW X TOGETHER,76,3ObPkJQAgjAhTwYvDhPrAW,Blue Hour,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,0.00962,0.71,209105,0.82,0.0,3,0.0871,-4.362,0,0.0836,112.005,4,0.746
1322,Dj T.H.,12,7K48LIjGTWQCFI0StfM6If,Paradise (FYHYM2020),spotify:artist:4ulezsrIi1ZZ4uUx1QqasZ,1.25e-06,0.435,84250,0.997,0.00064,0,0.765,-5.471,1,0.129,138.025,4,0.0369
1323,Priscilla Block,67,4JFPLiaWIP5xqV1DCbSqeh,Just About Over You - Radio Edit,spotify:artist:6BpvASijzSWj7gnZD4Dvf1,0.189,0.546,188012,0.788,0.0,4,0.159,-3.302,1,0.0324,150.084,4,0.585
1324,Bogdan Vix,13,6DNuJoNis49px0koKltcC1,Stardust (FYHYM2020),spotify:artist:6fMpfNgqaXdCWbsnXS9hCo,1.04e-06,0.345,41312,0.985,0.927,11,0.154,-6.491,0,0.0428,138.007,4,0.508
1325,Lennon Stella,73,49dFIRQCQxPWgoH0m38XQ5,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,spotify:artist:1cZQSpDsxgKIX2yW5OR9Ot,0.262,0.696,160289,0.686,0.0,5,0.174,-6.113,0,0.0309,115.982,4,0.7
1326,Maarten de Jong,11,5pwQ3OauE9ZzeN6CVvBSM1,Flash (FYHYM2020),spotify:artist:1Rkbc6XIHQ89uq9n1a8kGY,0.00792,0.436,69656,0.962,0.988,0,0.649,-5.649,0,0.0628,138.077,4,0.331
1327,Fivio Foreign,69,4VqFPmogUJw9NHBKxUKtiw,Trust,spotify:artist:14CHVeJGrR5xgUGQFV5BVM,0.0396,0.78,128451,0.717,0.00449,11,0.155,-2.909,1,0.227,142.199,4,0.306
1328,David Gravell,11,6CVvjvA7Q8MkfSiIernUhb,Bliss (FYHYM2020),spotify:artist:66B0qssqmVQXJGf9cmTNKi,0.00858,0.584,72469,0.791,0.665,11,0.457,-6.29,0,0.14,136.056,4,0.341
1329,Bryson Tiller,71,4SCnCPOUOUXUmCX2uHb3r7,Outta Time (feat. Drake),spotify:artist:2EMAnMvWE2eb56ToJVfCWs,0.0129,0.714,198822,0.582,0.0,5,0.0774,-7.272,0,0.0808,92.819,4,0.338
1330,Christy Moore,19,5FkE6MOLqzsg02nSw6N8PR,The Crack Was Ninety In The Isle Of Man - Live In Dublin / Remastered 2020,spotify:artist:3Ebn7mKYzD0L3DaUB1gNJZ,0.768,0.644,185653,0.637,0.0,7,0.756,-8.768,1,0.0523,108.418,4,0.695
1331,Daniel Skyver,16,7vVz5T7iqwb6kdpuXn3clF,Symphonic - Mixed,spotify:artist:3bVuL2ru6XQxHjUEb0Zo9y,0.00251,0.502,291387,0.976,0.932,7,0.114,-8.371,1,0.0547,138.378,4,0.177
1332,Playboi Carti,69,78YTl0P96kBCBXUSzKoqAm,Control,spotify:artist:699OTQXzgjhIYAHMy9RyPD,0.0283,0.705,197790,0.752,0.0,7,0.299,-6.87,1,0.095,142.051,4,0.305
1333,Maria Healy,17,2uoakoQ0mhldaueo4Mpsgk,Clouds - Mixed,spotify:artist:2BFFr1SrdrJwXm1Y1Wr4F3,0.000192,0.389,326937,0.989,0.959,4,0.41,-8.283,0,0.0644,138.109,4,0.481
1334,Imanbek,77,4crczEC1PpoD8TsDsmoWNI,Goodbye,spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,0.0225,0.741,144000,0.931,0.000102,10,0.191,-3.447,0,0.0563,125.011,4,0.517
1335,Cold Blue,15,5CbFIE5He8QxYrbYLtXvZW,Frozen - Mixed,spotify:artist:3mbjJqO86kx786znlhmTrF,0.0143,0.457,303787,0.985,0.886,7,0.177,-8.461,0,0.0588,138.791,4,0.352
1336,Curtis Waters,72,2JSmxLqt8h7ZpJJkfuLJvK,Stunnin' (feat. Harm Franklin),spotify:artist:2JbE7jUIGtpXSzytnyMg6U,0.33,0.885,144000,0.685,0.0,11,0.148,-6.429,0,0.0627,99.954,4,0.937
1337,Flynn & Denton,17,5QYfLFjztixbyUyRCwrJvS,Say My Name (Paul Denton Remix) - Mixed,spotify:artist:7EdiVQ4tLHC42BHU5sQcq0,0.000768,0.479,275528,0.97,0.789,8,0.338,-9.504,1,0.0482,139.381,4,0.318
1338,Sista Prod,72,1eCTQhsNA31FcwyNcJcf86,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",spotify:artist:7cSbcJTJBBSXDjRNR2qD61,0.686,0.702,156188,0.616,0.0,6,0.145,-4.903,1,0.326,80.482,4,0.507
1339,Joint Operations Centre,15,4kUpQPibBorXyB0zrd1cZa,Meraxes - Mixed,spotify:artist:1yBLCDLlLunLE5pBDt2da7,0.00421,0.6,233674,0.939,0.545,0,0.222,-7.814,1,0.121,139.605,4,0.237
1340,Jasiah,70,0Sd0kdgU6HrIclxYjuV99j,Break Shit,spotify:artist:7502fDxg339jvGV08Jd4R0,0.209,0.863,95484,0.587,0.0,2,0.0832,-7.455,1,0.295,93.29,4,0.749
1341,Allen Watts,12,1Erh1XA9xsCpWJW77T3gl0,The Phuture (FYHYM2020),spotify:artist:04FzGJxkYQ7zIRoCLQzLqR,0.000101,0.396,96531,0.978,0.972,5,0.333,-6.71,0,0.139,137.977,3,0.256
1342,Briston Maroney,69,0awZwmlC6pxH65KTZpadmX,Freakin' Out On the Interstate,spotify:artist:7vtSUU3zpHeYJfX6BPNrJd,0.388,0.45,251906,0.794,0.0,4,0.303,-5.015,1,0.0538,143.861,4,0.362
1343,Kayan Code,13,2bECVSCzoYfuR2SnVIJOpm,The Journey (FYHYM2020),spotify:artist:7K8LGbpoGERCNB3dU3GdgQ,5.1e-06,0.332,56344,0.851,0.994,7,0.407,-6.34,1,0.217,138.098,4,0.096
1344,J Balvin,83,2lCkncy6bIB0LTMT7kvrD1,Azul,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,0.0816,0.843,205933,0.836,0.00138,11,0.0532,-2.474,0,0.0695,94.018,4,0.65
1345,Orjan Nilsen,12,5pB9bt9Luri0pck9i4HuDy,Re-Election (FYHYM2020),spotify:artist:1YuNQvsvOsMBm0ahbxB8qM,3.8e-05,0.516,84719,0.949,0.751,1,0.615,-6.097,1,0.0739,136.043,3,0.437
1346,Sheff G,69,3VayB5gLZGODx8b7RO1y5f,"No Suburban, Pt. 2",spotify:artist:1tG7s7S4sq2eFFW0QZyLbm,0.476,0.85,153561,0.458,0.0,8,0.26,-7.82,1,0.339,143.973,4,0.616
1347,Armin van Buuren,11,7nk7CGBIS8H0EWNZ0qt52l,The Voice (FYHYM2020),spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,0.000398,0.496,97375,0.964,0.269,2,0.446,-6.026,1,0.0534,137.943,4,0.256
1348,BigKayBeezy,67,0vwOWwl785S9EU1wtbeLLJ,BookBag 2.0 (feat. Polo G),spotify:artist:4wpwsRGyik5kVa8fG37Q50,0.322,0.909,171245,0.541,0.0,8,0.0942,-6.436,1,0.497,135.106,4,0.823
1349,Allen Watts,12,335sZW5hh6ZandoRtiG9Qu,Another You (FYHYM2020),spotify:artist:04FzGJxkYQ7zIRoCLQzLqR,3.68e-05,0.427,97281,0.975,0.816,10,0.155,-5.958,1,0.159,138.01,4,0.121
1350,Taylor Swift,70,7MbT4I8qGntX4fMdqMQgke,peace,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.918,0.647,234000,0.272,1.73e-05,5,0.0918,-12.906,1,0.0916,150.044,4,0.339
1351,Ultimate,12,4B0NKJVn3GguUXMMpfNgam,Dark Lullabies (FYHYM2020),spotify:artist:4ohqj0RvkvIAJbid6IX2HV,9.18e-05,0.344,111906,0.95,0.533,6,0.448,-6.856,0,0.101,137.638,4,0.32
1352,21 Savage,68,7fxSLnklnayJNBIKntXedZ,Slidin,spotify:artist:1URnnhqYAYcrqrcwql10ft,0.00163,0.774,185037,0.706,1.28e-06,2,0.104,-6.494,1,0.355,152.891,4,0.382
